875	4294
3541	1913
247	1586
1489	345
525	1680
1007	3073
864	405
2312	1115
2283	1762
3705	4271
1047	1870
3756	2035
5126	2035
2245	3047
2249	3047
2597	1485
931	1498
1040	1498
6137	1159
298	2871
4518	3859
734	1600
1497	583
528	330
520	54
2376	1362
2739	4199
4201	3395
1968	524
171	70
2595	1485
544	330
3933	1885
2015	1350
3972	3917
3946	4270
1237	3175
2993	4271
3708	4271
290	3108
205	2871
637	1855
3990	2383
3442	2383
2456	2025
144	70
537	330
423	2096
427	49
1196	2297
999	1870
1000	2244
5328	2656
404	865
1226	3175
1133	1696
2169	1123
1447	583
1677	1481
1626	2896
5041	1591
1151	2877
1191	2913
769	1046
1223	499
3883	1591
5268	3742
779	1384
1298	2913
1681	1305
2221	4570
2228	1861
582	861
2379	1362
324	1763
381	2145
341	2145
311	1393
858	2139
459	363
3391	1913
3397	4624
1533	3585
246	1586
1313	2913
934	630
6235	682
1737	2902
587	2339
4905	5258
5357	3842
3825	4198
68	1083
3001	3334
3002	3436
106	1260
3071	497
1086	1981
426	3835
51	152
5618	5761
946	1870
250	1586
285	1586
2356	1483
1547	931
137	70
1185	2913
2100	1425
2083	756
3498	1742
4160	1742
2481	2253
4411	3859
3583	1431
2663	992
2337	1483
3121	1466
1294	443
2683	1092
539	1437
2272	4011
1011	1870
2277	2018
1173	2297
4629	4998
430	3835
433	2096
2482	518
2350	2025
5010	1591
2043	2369
6314	899
1380	796
131	3263
752	1250
5229	2369
564	3862
4277	5774
2755	2955
20	1020
2810	2767
435	49
4936	1329
3665	2035
209	1586
318	1393
1638	1162
940	1498
1991	2402
1904	1466
3198	3148
1091	2713
128	858
183	70
199	3880
172	70
188	1942
152	3317
5668	2221
1064	3390
6296	497
5346	1885
692	992
211	2871
226	1586
2358	2877
4467	5927
503	330
2487	518
854	5168
1112	1902
335	3017
2842	2770
1308	2913
16	3175
2064	2573
1559	930
1102	1981
1018	4294
299	1586
1307	2913
1303	2297
2660	1855
1354	580
799	1502
6173	5073
1988	3894
5102	111
345	1715
2489	2253
238	2871
2454	2660
1406	2397
1946	3185
1082	1530
1099	1981
3392	1913
2591	1485
1557	930
230	1586
203	3108
3332	4271
1855	589
918	4294
2798	2767
3698	4732
2474	5872
1785	376
6073	387
4812	1527
4816	5359
565	54
1103	1530
1757	497
1735	1532
5652	2926
1253	443
1370	3263
906	1498
2335	2877
691	1104
2269	4011
3341	429
1096	1981
1861	2802
2670	907
1564	3234
1565	3869
3014	2255
3790	1705
2375	1975
361	1393
2177	4740
2459	2913
665	992
608	1855
627	992
3925	4483
522	1990
1120	2297
1866	2908
1218	3175
1355	2662
424	1187
2099	4246
255	1694
1315	2297
1193	2913
1270	443
5195	4626
1152	2877
1581	1983
1936	5506
3686	222
1160	233
5197	3942
3529	2035
4937	2035
532	363
1283	718
951	829
1713	1773
1764	3009
3645	4909
3339	3176
2905	3764
1972	1259
1705	518
296	1586
244	3108
261	2871
1022	1870
1606	583
1643	3114
709	2290
193	3880
1567	930
1297	233
1182	2297
2590	1597
558	1598
1452	1599
1357	350
563	330
1388	2356
146	70
1036	1498
4562	5774
5686	3802
1919	3461
174	70
696	267
2278	1762
2307	2359
2811	1845
3297	2755
974	4294
1817	1615
1823	1468
3389	1913
810	1384
3457	954
2252	2832
667	2413
1986	5971
1898	1466
761	1154
6261	1983
739	267
5471	333
2580	464
4179	345
3244	4263
2898	1259
2859	306
5540	497
1084	1981
1729	3796
4030	2717
644	1104
5786	2955
2415	4400
2511	0
378	1641
370	1715
98	1260
22	1260
4778	1645
4779	2375
2437	4400
3683	4400
1061	1025
1067	4947
942	3073
3416	1715
351	1393
2377	819
1319	233
953	289
1995	2402
1992	2402
1115	3109
3410	718
699	1855
1234	3175
5315	4623
2716	1664
170	70
5266	1025
1611	2896
3063	954
790	1384
103	3175
1037	1870
5302	2369
2918	1673
2200	556
1748	634
2533	4310
1359	580
1137	2913
1163	2297
1848	589
543	54
2775	2884
545	160
2978	1685
5436	1685
4645	589
386	2145
2131	3832
560	54
3404	443
1491	2840
879	1870
252	2871
291	1694
1692	3118
1323	2913
143	70
1338	2088
5082	3191
1217	5327
1470	23
5496	4235
1078	2369
3779	2690
2704	1705
1183	2913
3351	1707
2303	2359
1556	1709
1127	2913
5219	1466
101	1260
1641	2025
645	3094
360	2145
300	1586
2951	416
6035	416
2121	1162
4178	345
1819	481
5550	306
1994	2402
1697	1305
5861	4483
626	1855
2681	3278
4983	5878
1180	2297
900	829
3102	2069
393	1732
399	2934
141	70
5520	1530
827	2345
5234	899
5497	829
5146	2913
1766	4472
2066	2551
3492	1742
3499	1743
1433	930
700	1104
716	992
1368	3263
1854	589
1614	2896
513	1599
1587	930
2680	3278
4981	4488
5073	3326
219	1586
1949	3185
2512	4400
438	3858
121	1260
23	858
698	1855
2297	2359
319	1715
1188	2297
4082	3703
1778	376
2063	4243
2061	4243
21	1260
1615	930
707	267
673	1104
1797	376
2497	2088
6095	2619
4488	5774
5411	1983
764	3687
579	861
611	267
1577	583
2890	2687
1469	5316
2425	2356
1045	2062
2567	333
2573	2820
5489	3440
5490	3440
2077	1483
15	1260
93	1260
1482	2896
91	1260
3422	406
628	267
4071	4237
3714	1798
472	2021
1090	2713
3270	3148
491	330
4802	858
303	1586
5452	2356
196	70
5288	2413
5038	2025
1900	1466
251	2871
47	1260
357	2145
2919	280
3717	3706
4339	5774
2654	1816
1937	3638
3941	1818
3188	1818
737	1600
1256	443
1169	2297
839	1736
2071	2118
2308	383
1342	580
1443	4022
166	70
6070	1829
6071	1830
601	2413
175	1942
192	1362
3861	2564
6232	2564
671	1104
619	992
3390	1913
542	5032
4667	1025
2839	1926
3030	1842
3295	2716
1639	1483
2817	1845
3786	2300
3259	3240
325	2145
336	2145
3383	1850
3386	4435
1153	1542
1154	2516
614	2413
1339	580
1165	2913
2218	2118
2917	1673
54	3132
971	829
3547	1861
1306	2913
4683	682
976	829
643	1104
1558	2896
5940	5349
523	765
855	829
860	1498
2694	3160
384	1393
343	1763
708	992
526	583
3787	2690
2710	1705
2374	1362
4062	3584
5612	5885
5426	682
1786	2287
3411	443
1810	376
3934	1885
5347	1885
838	1384
1767	3469
1700	2840
3538	1913
3208	4467
666	2112
495	330
1993	2402
735	992
602	1104
1541	2968
2495	2088
2500	3766
297	3108
5554	5263
5235	3342
2924	280
3993	2383
4427	5774
4572	3859
2637	2527
2645	2527
3335	4710
1530	2896
45	3132
570	330
2558	3156
2560	3156
5019	1981
6323	3038
786	1917
807	856
2504	4775
4146	1920
2328	3114
5849	306
265	2871
4990	1924
4991	1925
3613	2950
2952	2630
1250	443
575	899
3195	38
14	1260
1003	1498
3602	4460
3605	524
933	829
989	4294
122	858
1321	2913
2661	1104
2047	2369
2594	1485
688	1104
770	1452
1058	4947
7	5090
2300	1456
5100	376
1807	376
2085	4246
2138	3624
2284	3426
5059	2717
763	1452
6195	2955
2052	2369
108	26
1258	443
508	1591
198	70
3769	2821
2340	2877
2491	2253
6100	2656
1162	2297
1553	3593
2324	280
2114	4203
306	1600
225	1586
1653	1591
2368	2877
2357	1483
1019	4294
2756	407
2627	2425
3929	2191
110	3140
322	2145
1381	1025
909	73
1097	1530
2726	416
2041	1983
262	3108
304	1586
1110	1530
72	26
3570	1259
1650	2025
5043	1483
2394	1784
2953	3442
5131	2035
1599	3234
4193	1685
5434	1685
3757	1329
3758	2035
5507	2025
2213	2118
778	1917
784	2357
83	1260
2677	1983
4133	3277
1890	376
1432	4130
1534	4130
3233	4199
3234	3395
1632	3234
215	2871
2693	3160
76	1260
4869	2369
2773	1799
527	4730
2436	4168
2689	3042
4930	4672
5344	1885
1235	5327
5094	2369
1655	1591
4944	2877
1117	3161
3982	2485
2925	280
2435	4177
2288	1115
3519	3185
4639	2995
419	4443
6285	3927
156	70
4987	4467
339	1393
274	3108
5481	2040
3468	4749
3855	622
263	2871
5929	1335
422	3835
406	2045
5483	2459
1588	160
147	1362
8	5090
1212	3667
1239	3667
1266	718
1255	443
471	330
190	70
593	2340
3687	3671
3685	4400
5431	1335
1287	443
4192	3277
329	1393
2493	518
2387	586
5023	3670
421	3858
892	829
4004	3787
2906	1988
44	3132
1441	930
1290	443
59	1260
3460	1335
4240	1841
1092	1530
1959	965
428	49
1293	443
4338	3859
6320	881
2611	2082
1236	2191
2313	5846
1571	2868
2816	2767
1065	1475
3815	2088
756	1510
6219	1983
79	1030
511	3916
5324	2291
1602	845
2807	2767
431	2096
2615	2082
2393	3084
3413	443
139	70
1247	443
1267	443
888	829
2293	2359
102	3132
1840	3326
4611	5774
5578	4822
2058	3053
3076	1530
729	3094
1997	2402
669	992
2623	2425
1652	1591
2330	1483
323	1763
4957	4936
3768	2119
194	70
5238	2121
5323	5428
2439	2191
1685	3118
4306	4998
104	199
96	2126
654	1855
6041	2209
4061	4417
2331	2877
1484	3993
682	1855
2523	155
4244	3051
6069	2383
4698	3385
4946	407
5611	443
3179	2300
2712	1705
1698	518
236	2871
383	2145
368	1393
2902	3764
62	2702
1672	1305
1680	2148
4500	5927
836	2906
3073	1981
5247	2039
3467	2039
365	1763
5749	4862
403	5690
5385	4984
561	2027
4194	3419
5580	5413
4187	4432
317	3017
5884	2164
5887	3674
112	1260
3911	1983
390	2145
4805	1260
4565	5921
2792	1365
1304	233
4051	4377
2629	1307
3960	4261
1938	3638
3376	4196
753	2178
785	1384
832	4212
31	1260
5129	2035
5127	2035
382	3017
1478	930
408	4515
4878	148
249	1586
1254	718
1712	2717
5669	5052
2803	2767
3428	1591
5184	598
3761	3703
39	858
169	1975
1350	2766
2721	5446
2722	2200
2540	5316
1079	1530
3072	1530
2432	632
4947	2356
245	3108
380	1715
2822	2208
3434	4418
6113	2369
6174	4809
566	330
789	2382
573	3294
5506	1483
2353	598
436	3835
3408	443
4401	5927
2345	1483
3879	4942
2815	2767
1691	3118
5650	3425
759	1046
3935	1885
222	1694
3274	2877
1168	2913
5354	2637
2222	2025
3275	2877
1903	1466
2241	2832
2095	2915
2492	2253
5387	2955
1878	2287
2122	1162
1630	930
2111	335
540	3681
1243	443
1245	443
5087	4206
1907	4440
1195	2297
2900	1998
2795	2767
452	2251
5659	2251
721	1600
2485	518
3778	2690
2705	1705
4099	1487
1114	2257
464	330
3231	2512
474	3681
4349	5774
3387	1913
5876	3379
592	3554
2838	1926
5657	1983
2544	2955
1080	1530
4085	4607
6075	2270
5133	3733
2156	3558
1276	443
3402	1913
2972	2235
4353	5927
4046	5283
1203	5358
4039	5192
2380	858
1405	4127
3421	1715
5823	5761
1242	4485
5748	3425
140	70
1887	2907
305	1586
1175	2297
5136	4218
432	4218
1658	2025
1589	4127
5318	2955
355	1715
3423	2456
882	829
2575	2820
3791	1705
3018	2255
3783	1705
5821	2300
1908	4440
5031	4207
2881	3392
346	1763
2664	5789
5850	899
3858	2564
3860	2564
4511	4432
2458	3668
2045	2955
591	1247
1720	3796
3348	2968
418	1870
442	3681
1877	2287
1708	2840
538	330
5984	3767
2729	3767
310	1715
470	930
3372	4348
1059	2327
1494	2968
1777	376
1784	376
5186	6083
465	363
1376	3263
4047	2511
1077	2511
2430	1498
5648	306
1756	481
2149	3963
594	2340
1123	2913
2181	2791
3616	2343
458	3681
792	2382
3292	2716
150	4642
5615	4565
3604	4460
1905	1466
5182	1483
744	4785
6256	2955
161	70
549	1591
5296	3816
802	2357
4770	2018
2306	1115
5470	1983
1344	3858
4110	2902
1493	3214
1707	2840
88	3140
3843	4125
3859	3292
1633	930
3229	1025
1367	3156
2559	3156
2244	2832
2263	2832
1516	3185
5421	4381
5422	4381
2198	5697
2659	2594
2226	4570
1600	3916
3877	2788
822	2345
3447	2383
4580	4432
413	4515
4881	148
1920	3839
1921	3839
3607	524
2519	4271
1472	4659
2434	2018
2281	2359
3429	2877
2582	464
2569	2743
3395	1913
5007	4090
4919	3522
2349	2877
163	70
2676	1349
2013	2577
597	1247
32	1260
5910	5501
3398	363
4037	2334
4044	2334
4208	6142
6046	2411
3276	1483
650	4151
5491	3440
40	3140
5333	2907
1555	2896
4614	4432
535	330
705	2413
3137	3592
2646	2527
1578	4756
4162	4090
1978	2854
3337	429
1927	3839
1326	2297
1083	1530
3111	1645
3110	1645
2354	1483
1264	443
957	829
4897	1007
1521	2896
1572	3993
2232	790
3313	4005
3798	2722
5105	1260
2299	1762
6215	2443
5900	2444
5408	2369
2267	4011
2273	4011
3528	2035
1379	796
5145	4118
4771	2369
3328	3105
5672	380
1419	2968
1284	443
2170	3291
2392	406
1229	3175
5682	3208
4081	3703
2391	1992
3424	406
3634	4545
1813	376
1801	376
3647	4909
24	1260
1802	376
478	363
1464	4022
5157	2471
2217	2118
3021	5841
1463	930
798	4212
4950	2369
2735	78
5843	3715
2994	0
5793	5259
1418	4130
2210	3426
2302	1115
4794	3574
3729	2485
2457	1988
2760	4947
5057	2717
1157	2208
4132	3277
617	1600
2216	2118
4145	5514
425	2096
1330	1349
606	4840
668	2413
5058	2717
2396	1992
649	1855
1716	1773
462	1739
3407	443
2599	1529
661	1855
4091	2157
2165	3291
6180	4400
796	1736
2079	756
1076	2511
4118	3291
1647	2025
1111	2804
5516	4018
2161	3291
3486	2517
1540	930
5075	5230
6024	2520
1781	376
1201	5327
5501	5137
1939	3625
1940	3334
2640	2587
2643	2527
3872	5342
2658	333
2586	2743
2403	2531
2405	2531
358	2145
1538	3662
2195	3550
2190	3550
576	899
1273	443
1282	443
4819	3862
2802	2767
954	1498
1663	2980
81	3132
3773	2254
518	330
3418	4724
2598	1529
5008	4793
3890	4526
1771	4472
3562	3159
4445	4998
2788	899
92	858
330	1715
840	4212
2561	3156
3029	5241
1684	3232
1121	233
2339	1483
600	4840
2498	2564
3440	4463
3450	2610
332	1393
1391	2512
417	2045
2812	2767
349	1393
3000	4271
3022	3240
5707	2821
1789	376
1879	376
3417	4724
1942	280
5192	4986
2326	4203
